"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000119392",1149.77999499739,0.299159113568392,0.346094752293385,0.864385003199339,0.387376428418501,0.817644587777831
"ENSG00000119396",3546.34254095109,0.401517398326796,0.27778738419223,1.44541264713787,0.148342013092475,0.573379789377056
"ENSG00000119397",307.017496750177,-1.01562484465388,0.549302541040652,-1.8489352747755,0.0644671593773637,0.383220025612006
"ENSG00000119401",605.907194498078,-0.37246648215975,0.335596068480429,-1.10986545178038,0.267057009839213,0.729329138306106
"ENSG00000119402",1454.96829178335,0.345331662648008,0.480787831146145,0.718262069621804,0.472595712894623,0.865010170502882
"ENSG00000119403",1719.3047681962,1.18685543119341,0.524401729980129,2.26325613235179,0.023619904783932,0.214094705953147
"ENSG00000119408",1545.95372867631,0.693953797631126,0.297304697810104,2.33415012525087,0.0195878624010977,0.190533002392369
"ENSG00000119411",1416.11004112369,0.277141016741324,0.311949618200737,0.888415951075104,0.374317048242607,0.81056015623786
"ENSG00000119414",1765.96083264407,0.202876916208936,0.304945924862429,0.665288169699137,0.505866195840723,0.879363874682956
"ENSG00000119421",857.861500718721,0.261032216351519,0.29684502538229,0.879355198947162,0.379208715399017,0.812012741592884
"ENSG00000119431",1397.61713565204,-0.00678978768642201,0.333205147036183,-0.0203771992924368,0.983742472402825,0.998881390697593
"ENSG00000119446",816.565332651934,0.40212557709804,0.314654857605832,1.27798941404484,0.201253158854835,0.65355992207597
"ENSG00000119457",0.160309849989449,-1.35864000514741,4.9965255847211,-0.271916951511666,0.785685876751525,NA
"ENSG00000119471",2603.5885246629,0.0387271590611699,0.315898353784924,0.122593734969372,0.902428815790583,0.98933669139367
"ENSG00000119487",1904.1570505751,0.27957115361113,0.306808487629388,0.91122366193741,0.362177539068154,0.803562967848057
"ENSG00000119508",1.83660457020513,-0.200321994230943,2.88333150995804,-0.0694758800849292,0.944610831156181,NA
"ENSG00000119509",294.362796312528,-0.0594319540939084,0.509342503342371,-0.116683672978219,0.907110728961667,0.989966616837072
"ENSG00000119514",1830.75369681471,-0.181236915249238,0.28122419125649,-0.644457059115307,0.51927909436763,0.885008554411665
"ENSG00000119522",1390.9615056311,0.584866779457452,0.525086048976628,1.1138493978222,0.265343800988482,0.728206089310058
"ENSG00000119523",944.97144393497,-0.0171846829110902,0.301884587019734,-0.0569246780060582,0.954605195977209,0.995727169455781
"ENSG00000119535",14.302834699502,1.59036985818679,1.6840806331249,0.944354935805999,0.344988301688977,0.792787203650032
"ENSG00000119537",1160.91995307998,-0.142806039638653,0.41948091415432,-0.340435130228874,0.733528866773862,0.950489897115941
"ENSG00000119541",1520.97436486224,0.451019493157444,0.278238221639737,1.62098323695234,0.10502123382257,0.489293078798745
"ENSG00000119547",1506.03845659042,-0.608298058605254,0.455998202196107,-1.33399222995982,0.18220640300856,0.62664818883835
"ENSG00000119559",740.833187236665,0.503318782301394,0.359649839798031,1.39946894619512,0.161672404271564,0.595721796673074
"ENSG00000119574",1197.43416385855,0.133259270946251,0.348773692416915,0.382079479741714,0.702402412040168,0.943420506125607
"ENSG00000119596",987.593781444786,0.222703943033978,0.367329843627982,0.606277836928286,0.544330273261439,0.894837862435568
"ENSG00000119599",252.39311661502,-0.20889220502108,0.347955978672228,-0.600340898921167,0.548279066922532,0.896152761676076
"ENSG00000119608",0,NA,NA,NA,NA,NA
"ENSG00000119614",0,NA,NA,NA,NA,NA
"ENSG00000119616",832.458814055983,0.0996767666111529,0.379777365658106,0.262461051196207,0.792966009707276,0.966491268085279
"ENSG00000119630",21.6112274111215,-0.97052431304263,1.00910181680729,-0.96177045455461,0.336164922460356,0.789342425342911
"ENSG00000119632",171.167512455793,-0.503905774996992,0.675332399441133,-0.746159632521697,0.455570990034814,0.855295658781661
"ENSG00000119636",39.893061254378,0.527105886943079,1.11229993264557,0.473888266530212,0.635579586811949,0.924657636101732
"ENSG00000119638",882.461286099981,-0.195040527749035,0.302375733289538,-0.645027051698871,0.518909655297033,0.884865909389538
"ENSG00000119640",140.723252188957,0.237416494299072,0.474904499052933,0.499924710699802,0.617128091953925,0.919959475742125
"ENSG00000119650",254.730464879001,-0.764010400367353,0.426564995856626,-1.79107617312356,0.0732810721326578,0.40883411852251
"ENSG00000119655",1673.20721944251,0.392615395723398,0.538402850883584,0.729222356603552,0.465865657773706,0.861027059911011
"ENSG00000119660",0.320619699978897,-2.34732662349846,4.89348929311294,-0.479683612836768,0.631452381968588,NA
"ENSG00000119661",366.314274614491,0.238211420723517,0.351155894785947,0.678363724660589,0.497541103391837,0.874947795911846
"ENSG00000119669",2501.54337648454,0.607400457708122,0.404153852453393,1.50289414296296,0.132866343623911,0.546118483723348
"ENSG00000119673",481.895142453156,-0.21933532390733,0.318546716214288,-0.688549944931099,0.491106529805704,0.871496889811454
"ENSG00000119681",69.3063221561079,0.0506275151837062,0.890411500271799,0.0568585594056816,0.954657865681749,0.995727169455781
"ENSG00000119682",1184.69153244714,-0.451245897895136,0.382872208631568,-1.17858096702277,0.23856507415446,0.698938254820755
"ENSG00000119684",235.325668528646,-0.366033607750255,0.510930252750779,-0.716406213528325,0.473740559361411,0.865135701353603
"ENSG00000119685",831.78671837952,0.571281387405852,0.347154141514318,1.64561305509383,0.0998434495971685,0.475193581497385
"ENSG00000119686",161.379680972603,-0.273548948595907,0.447555580690331,-0.611206653202652,0.54106277935252,0.89416104416773
"ENSG00000119688",527.776383396223,-0.0713048074861907,0.341805115825348,-0.208612464193267,0.83475077963593,0.974870641670586
"ENSG00000119689",2331.88543211828,-0.0517848299205145,0.2923331097522,-0.177143225289844,0.859395889905469,0.979439447314886
"ENSG00000119698",4.94629382135768,-1.0643171005355,1.76421351023943,-0.603281345686474,0.546321540523468,NA
"ENSG00000119699",23.9349406027267,-2.93868887523281,1.09496347002793,-2.68382366688256,0.00727854839902808,0.0989909025677079
"ENSG00000119703",55.3079615318949,-0.148564062427855,0.59772607248029,-0.248548740414454,0.803709863482268,0.969836743156687
"ENSG00000119705",692.262529376911,0.615615390241106,0.612315189672465,1.00538970880407,0.314709233338524,0.777491731374863
"ENSG00000119707",1783.10575029308,0.445557603930611,0.538534501873705,0.827352012508759,0.408037571246763,0.829619613001152
"ENSG00000119711",619.898838850762,0.260471184168757,0.776238844071998,0.335555462288355,0.737206114349733,0.951221400799044
"ENSG00000119714",9.09988500811824,-0.986754863378185,1.51015338706653,-0.65341366766389,0.513489629842385,0.882575036416422
"ENSG00000119715",0.335224823870179,1.52752318291388,4.99637451503546,0.305726317816478,0.759813033423354,NA
"ENSG00000119718",893.666599884016,0.121195772437487,0.486573056926567,0.249080319413942,0.803298652622855,0.969836743156687
"ENSG00000119720",584.266582864241,1.12487627744232,1.01122643123651,1.1123881286082,0.265971306616442,0.728704187749823
"ENSG00000119723",233.824217170364,-0.298249180930532,0.402278216367911,-0.741400276712381,0.458450776767142,0.856972980753042
"ENSG00000119725",695.195171681719,0.056284353175878,0.294256660287004,0.191276394970911,0.848309053731334,0.978257227942021
"ENSG00000119729",878.159486497007,-1.40799020937689,0.553174549724272,-2.54529101181299,0.0109186700447019,0.1288385856969
"ENSG00000119737",11.2486834160998,-0.0736978420154086,1.49391965614687,-0.0493318644762268,0.960654826243585,0.996147879412287
"ENSG00000119760",926.025640373571,-0.454348529404473,0.300781269328174,-1.51056124744505,0.130900273642705,0.542213194336337
"ENSG00000119771",146.2856029762,-1.86725411692929,0.455960642475106,-4.09520897854959,4.21787753062423e-05,0.00174954288486336
"ENSG00000119772",909.074530618161,-0.483815062409068,0.349620701790003,-1.38382841728768,0.166410999469473,0.6039356049578
"ENSG00000119777",3939.07593448438,0.598674141032436,0.340375724027331,1.75886262965207,0.0786008439163766,0.425513028490175
"ENSG00000119778",216.8682769572,-0.0649504555341246,0.540367301709327,-0.120196864852238,0.904327201257134,0.98933669139367
"ENSG00000119782",1.00699844533374,0.650805682658744,3.59170274790424,0.181196977683771,0.856212966796642,NA
"ENSG00000119787",1296.18152164196,0.408345909501808,0.302257059768832,1.35098882326889,0.176699013004859,0.61937060975002
"ENSG00000119801",1507.48912253774,0.599342775987314,0.576890955115313,1.03891865641664,0.298842568911761,0.762638766168298
"ENSG00000119812",1704.81590760799,0.859532523005862,0.498588103746494,1.72393307531238,0.0847199255194961,0.440965423777388
"ENSG00000119820",1381.26888815561,-0.8219978763447,0.368895093390265,-2.22827001788035,0.0258625144204642,0.22581066526649
"ENSG00000119844",2146.3725507716,-0.206579690904687,0.255967386024224,-0.807054735032287,0.419634949161368,0.834821862622343
"ENSG00000119862",558.742948312771,-0.161620329449778,0.504666068180187,-0.320252023347986,0.748777289174608,0.954588411138071
"ENSG00000119865",0,NA,NA,NA,NA,NA
"ENSG00000119866",3.83391127740775,0.74379975517236,2.06343481158415,0.360466805637211,0.718498075750303,NA
"ENSG00000119878",391.671394645171,0.15670045921037,0.347192065244079,0.451336522049282,0.65174702613791,0.930416193674991
"ENSG00000119888",11474.448943547,-0.322907567891203,0.314688482123133,-1.02611816521729,0.304835888873904,0.768194648266213
"ENSG00000119899",713.812778899925,-0.0683646843395685,0.605842424888396,-0.112842352286838,0.910155540489462,0.990506914093572
"ENSG00000119900",16.7235213635054,-0.055363415962733,0.987387927765382,-0.0560705821956213,0.955285579064808,0.995727169455781
"ENSG00000119906",462.793971207864,0.221174225551535,0.374716510039067,0.590244143575302,0.555026980998608,0.896152761676076
"ENSG00000119912",1604.69183800712,0.368397585321725,0.480790060852952,0.766233779184547,0.443537212614742,0.850117005824172
"ENSG00000119913",0.17250446162883,1.52757408686749,4.9963721592331,0.305736650150167,0.759805165839968,NA
"ENSG00000119915",37.7802802781391,0.896365156554983,0.803955101868877,1.11494429784859,0.264874292287843,0.727907340776312
"ENSG00000119917",1067.75000657139,1.01492255938785,0.550572185031982,1.84339599235093,0.0652712147981948,0.385614058573948
"ENSG00000119919",0,NA,NA,NA,NA,NA
"ENSG00000119922",424.974752731999,0.468473744845305,0.726244657669965,0.645063257812215,0.518886192994093,0.884865909389538
"ENSG00000119927",328.426054882386,0.0513552159374123,0.440819455329189,0.116499431494152,0.907256736632676,0.989966616837072
"ENSG00000119929",184.22341459472,0.149559707110735,0.555869547754117,0.269055406461826,0.787887045901033,0.964598157883122
"ENSG00000119938",0,NA,NA,NA,NA,NA
"ENSG00000119943",256.184246493354,-0.129403144234155,0.630056914118347,-0.205383261947426,0.837272696563375,0.975742965082105
"ENSG00000119946",1.49886868533621,1.07097886961286,2.87191103690095,0.372915057552945,0.709211664795422,NA
"ENSG00000119950",1616.12741464225,-0.174574204369668,0.764001935750237,-0.228499688548876,0.819257798219971,0.9716160738163
"ENSG00000119953",907.409542018956,0.0027776030453028,0.38862631106686,0.00714723364374815,0.994297381174341,0.999758567563949
"ENSG00000119965",157.464396256111,-0.314349340832611,0.369095155461628,-0.851675607715451,0.394394162540318,0.823662230108609
"ENSG00000119969",510.124722039047,0.784252772981683,0.787586784668682,0.995766800875917,0.319363464477421,0.778597935051269
"ENSG00000119973",0.335224823870179,1.52752318291388,4.99637451503546,0.305726317816478,0.759813033423354,NA
"ENSG00000119977",1138.64955193905,-0.274771806078815,0.265670043997194,-1.03425964758645,0.301014795910187,0.764354002706316
"ENSG00000119979",872.371058842253,-0.137637466829314,0.329512954859731,-0.417699713469245,0.676166681829826,0.939292741754556
"ENSG00000119986",297.573690724599,0.435286656943334,0.370112755202291,1.17609201743242,0.239558107444546,0.701024643516636
"ENSG00000120008",1572.73032569559,-0.445626166219478,0.503882284774851,-0.884385460025839,0.376488169220608,0.810855732429268
"ENSG00000120029",856.471426056744,0.21140843696277,0.335458838156784,0.63020678818414,0.528559298576206,0.88874782876782
"ENSG00000120049",17.6896909416528,-0.0602772586074057,1.07738981583511,-0.0559474924688082,0.95538363653294,0.995727169455781
"ENSG00000120051",5.05898486189223,-2.72242169807232,2.55718649605097,-1.06461601540463,0.287049729375359,NA
"ENSG00000120053",1694.46412123144,-0.106185673759297,0.30206901444637,-0.351527858472716,0.725192376333369,0.948625645879983
"ENSG00000120054",0.493286380752082,-2.96605077105921,4.85583358551939,-0.610822162420122,0.54131731964822,NA
"ENSG00000120055",186.849284086925,-1.17075152550571,0.403977678921823,-2.89805993398035,0.00375478829297668,0.0622637872636022
"ENSG00000120057",2.12334683532158,-3.3787470992762,2.84600627810182,-1.18718891285429,0.235153113152475,NA
"ENSG00000120063",1429.23658562168,0.491413093384033,0.280720246155547,1.75054382472912,0.080024518892214,0.428925933073324
"ENSG00000120068",2446.69024382879,-0.286914621461425,0.40024826005212,-0.716841645792696,0.47347181167677,0.865135701353603
"ENSG00000120071",370.824758822823,0.0516567283269725,0.518417213272817,0.0996431580673387,0.920627629123064,0.992433948561708
"ENSG00000120075",1369.92767783045,-0.256331424439797,0.391712686275584,-0.654386322988424,0.512862943726706,0.882206745475439
"ENSG00000120088",0,NA,NA,NA,NA,NA
"ENSG00000120093",2133.25033342445,-0.317980835747777,0.273500340754769,-1.16263414835337,0.244977969730952,0.706916524874127
"ENSG00000120094",11.7163537190938,3.44303195594694,1.77112154095578,1.94398401031751,0.0518973793244585,0.340241400177076
"ENSG00000120129",225.49314485815,0.156757923178438,0.486689926644252,0.322089927480707,0.747384568731818,0.954218444695609
"ENSG00000120137",2321.68398357838,0.170012910533426,0.416356910495747,0.408334547230153,0.683028079261092,0.940042505409521
"ENSG00000120149",301.603942518421,1.37339891656837,0.464003707139036,2.95988781002744,0.0030775109159629,0.0539805921176369
"ENSG00000120156",31.1223659530649,-4.13456885145543,0.898496505899848,-4.60165267678436,4.19151740770653e-06,0.000242805571783091
"ENSG00000120158",549.098983611105,0.26115615021185,0.48272104187237,0.541008424242046,0.588501776203512,0.906141449549757
"ENSG00000120159",770.344565573766,-0.219592864476201,0.326410719571902,-0.672750162017363,0.501106249053962,0.876807939962795
"ENSG00000120160",0,NA,NA,NA,NA,NA
"ENSG00000120162",904.513672216919,1.07642443491647,0.620919370522925,1.73359776811267,0.0829894767613507,0.437013286445625
"ENSG00000120210",5.47129304482535,0.094961849033105,1.83608358958737,0.051719785292807,0.958751971953263,NA
"ENSG00000120211",0.827006494056977,-0.916060099343593,3.98689936348835,-0.229767550124988,0.818272401385107,NA
"ENSG00000120215",10.6038496971303,-0.611471131681336,1.22571840325882,-0.498867545804661,0.617872698790265,0.920055660399059
"ENSG00000120217",49.3738829381149,2.5309562362088,0.711114875536228,3.55913836607664,0.000372073479735437,0.010532000539808
"ENSG00000120235",0,NA,NA,NA,NA,NA
"ENSG00000120242",0,NA,NA,NA,NA,NA
"ENSG00000120251",0,NA,NA,NA,NA,NA
"ENSG00000120253",679.575603631078,0.739161429247221,0.336124254559431,2.19907197776032,0.0278728046990627,0.236871383407358
"ENSG00000120254",1176.5326512742,-0.421604880047845,0.421390377338479,-1.00050903561377,0.31706422712916,0.77783064161306
"ENSG00000120256",1525.08426031541,-0.0572060635182903,0.463896660589112,-0.123316394314292,0.901856559132185,0.989188405833968
"ENSG00000120262",37.8057566216168,0.863541491405865,0.752518597571348,1.14753508311001,0.251160542094021,0.712519799081054
"ENSG00000120265",933.297016997559,0.552807790580178,0.381440316603675,1.44926418765156,0.147263818165971,0.570685407147321
"ENSG00000120278",309.587018474218,0.477521679374622,0.316290080381736,1.50975863295584,0.131105024041357,0.542396095238901
"ENSG00000120279",0.839201105696359,1.07352278459426,4.86824457376656,0.220515376400589,0.82546979846001,NA
"ENSG00000120280",1.48564759667154,0.072080145100985,2.83832815707233,0.0253952824029108,0.979739673993044,NA
"ENSG00000120289",0,NA,NA,NA,NA,NA
"ENSG00000120306",7135.2328327446,0.308809754970286,0.491370682885345,0.628465974316873,0.529698729757828,0.889021463436606
"ENSG00000120314",2487.66159753109,0.0313318579368696,0.359531944959673,0.0871462421520956,0.930555269250567,0.99404229085868
"ENSG00000120318",15.9031883639914,-0.300824580081464,1.09879835232037,-0.273775965759506,0.784256794734439,0.96385978163681
"ENSG00000120322",0.489167437157503,-2.95469290810294,4.8563914747167,-0.608413247466897,0.542913427449769,NA
"ENSG00000120324",1.79329538805168,-2.94399152320195,3.06988437022964,-0.95899101339173,0.337563272407328,NA
"ENSG00000120327",20.4150793602305,-2.78856327149302,1.39594063899419,-1.99762310344532,0.0457575365649956,0.319577123378845
"ENSG00000120328",2.78258293133198,-5.07378270958418,2.73718953091363,-1.85364683456561,0.0637897024968526,NA
"ENSG00000120329",0,NA,NA,NA,NA,NA
"ENSG00000120332",0.509437716841686,1.07354415605184,4.889354159317,0.219567681348288,0.826207863721025,NA
"ENSG00000120333",426.443522038197,0.0557777077614971,0.303635455408054,0.183699587014757,0.854249132910154,0.979231064069295
"ENSG00000120334",267.05992234305,0.8904279091362,0.674114805396902,1.32088466535301,0.18653982358293,0.633245821430696
"ENSG00000120337",0,NA,NA,NA,NA,NA
"ENSG00000120341",278.343217234257,-2.01620028484814,0.854737004809524,-2.35885456403919,0.0183314384684587,0.181905208500133
"ENSG00000120370",139.028389108749,-0.017126181472793,0.44049591811304,-0.0388793193502377,0.968986604868315,0.997384932964105
"ENSG00000120436",0.650881448965396,0,4.99745499511476,0,1,NA
"ENSG00000120437",872.601617127231,1.26838003119893,0.612987447326749,2.06917782204245,0.038529403078394,0.28948283075558
"ENSG00000120438",4123.30559311788,0.568949021279343,0.485669593548716,1.17147342316021,0.2414085344655,0.703689235300824
"ENSG00000120440",0.665946246526306,1.08373813786315,4.14820064056177,0.261254995061278,0.793895870324856,NA
"ENSG00000120451",2904.54205931016,-0.0756872266794666,0.264754355204765,-0.285877173279846,0.774972197537851,0.961718260889316
"ENSG00000120457",23.6193233126153,-4.00592588644272,1.23484874509459,-3.24406199735487,0.00117838094750476,0.0263359347879645
"ENSG00000120458",215.869317846722,-0.0152867679558517,0.343916888558001,-0.0444490179588072,0.964546489551939,0.996764605559056
"ENSG00000120471",5.96952986600798,0.236082882352304,2.59223364823787,0.0910731494102728,0.927434467625748,0.99387561948623
"ENSG00000120498",4.83298941666944,1.09413608241336,1.9243366540892,0.568578309875423,0.569642347947593,NA
"ENSG00000120500",0,NA,NA,NA,NA,NA
"ENSG00000120509",1168.46533525656,0.0360804111358775,0.288843427387212,0.124913388067195,0.900592119245155,0.989188405833968
"ENSG00000120519",255.18674839269,-0.313374877060613,0.416434010723035,-0.752519892687235,0.451738471563514,0.854518604638491
"ENSG00000120526",718.112689034837,0.314943791302611,0.356397791536319,0.883686147282192,0.376865660342335,0.810855732429268
"ENSG00000120533",622.858840228096,0.165809513694852,0.404974700275966,0.409431783224637,0.682222819066359,0.939673757801022
"ENSG00000120539",697.557265311306,1.14280459322297,0.526342077575092,2.17122028033172,0.0299145250449384,0.248855610012727
"ENSG00000120549",914.229664923113,0.00343965621238072,0.298219744958137,0.0115339653746386,0.990797431143098,0.999540572616952
"ENSG00000120555",2.65807437102381,0.578573057615618,2.35169240052722,0.246024121813682,0.805663559770283,NA
"ENSG00000120563",0,NA,NA,NA,NA,NA
"ENSG00000120594",7.56909446883892,-1.34136308082957,1.31149633466578,-1.02277303060202,0.306415172298439,0.769435268299189
"ENSG00000120616",633.230118482036,0.146020423421244,0.343154764892246,0.425523519882045,0.670455079729781,0.936860242989338
"ENSG00000120645",0.978483505634081,0,4.99745499510656,0,1,NA
"ENSG00000120647",210.631291393903,0.274003586214342,0.379021224892974,0.722924121971571,0.469726502762176,0.863664618413658
"ENSG00000120656",813.060429555875,-0.259854177008482,0.299090225842769,-0.868815342515026,0.384948139914162,0.815758244945695
"ENSG00000120658",13.3897747440243,1.34963815398991,2.84732674268227,0.474001853653967,0.635498585379458,0.924657636101732
"ENSG00000120659",0,NA,NA,NA,NA,NA
"ENSG00000120662",299.916425616861,0.715242253732563,0.327394955737501,2.1846465292093,0.0289147735459672,0.242696086926745
"ENSG00000120669",0.327149155825376,-1.37710823264815,4.99520950563125,-0.27568578076569,0.782789417867585,NA
"ENSG00000120675",255.909431047814,0.229217147790252,0.59330101189638,0.386342081328331,0.699243338771865,0.943420506125607
"ENSG00000120685",3650.09673199756,0.441892833707127,0.332707132232053,1.32817361245782,0.184120759548009,0.629026751875858
"ENSG00000120686",2845.12253821503,0.657140390910459,0.308486279194129,2.13020946223972,0.0331543242186439,0.26351000575901
"ENSG00000120688",541.601027648784,0.256700004693385,0.340111071677222,0.754753449887696,0.450396929275776,0.854333977943471
"ENSG00000120690",3175.46808215634,0.666914080460336,0.298131968079033,2.23697607726368,0.0252879036227868,0.223259391936558
"ENSG00000120693",4.27400797741466,-2.14482176772256,2.0096865562578,-1.06724193434243,0.285862600949912,NA
"ENSG00000120694",6638.70529329562,0.864127340568813,0.517003703743681,1.67141421678717,0.0946398897288254,0.464096796329323
"ENSG00000120696",515.239266463362,0.417906819678527,0.471985588766048,0.885422838377535,0.375928619183912,0.810855732429268
"ENSG00000120697",936.555149977814,0.537526519732998,0.356825990343031,1.50641078363225,0.131961754133899,0.543901818442336
"ENSG00000120699",967.828242576145,0.330691456906735,0.581741623991606,0.56845074044677,0.569728944934269,0.89909889589315
"ENSG00000120705",4205.8043124457,0.2726392209272,0.470399605493568,0.579590666622971,0.56219068856971,0.896193935771898
"ENSG00000120708",1287.44691756933,-1.31180178415381,0.550742760919411,-2.38187748843741,0.0172246267782271,0.175376440126322
"ENSG00000120709",1420.49802291177,-0.137332395352471,0.284942789763918,-0.481964802359989,0.62983095022871,0.923002917086898
"ENSG00000120725",466.694637956423,-0.998336436118253,0.557217616702448,-1.79164550113526,0.0731897695941455,0.408495892906221
"ENSG00000120727",1656.05129746065,-0.0881344062476459,0.280706778411827,-0.313973202735928,0.753541391487083,0.955728323017752
"ENSG00000120729",0,NA,NA,NA,NA,NA
"ENSG00000120733",2141.59859157495,0.0644371308256485,0.351759496117247,0.183185191976084,0.854652712860242,0.979337147954528
"ENSG00000120738",968.398272052557,-1.30943419787952,0.875540805517059,-1.49557186784255,0.134765258719803,0.549285312256903
"ENSG00000120742",7021.48221225266,-0.0117115995876706,0.447766602073658,-0.0261555898395121,0.979133237925889,0.998532449817383
"ENSG00000120756",3422.2453976074,-0.0768322678849694,0.277454868665185,-0.276918074116355,0.781843013964859,0.963644521451131
"ENSG00000120784",11.6641340321035,1.46282231556254,1.44362191388649,1.01330015947483,0.310916811383576,0.773881039504266
"ENSG00000120798",453.75431628821,-0.740839407393741,0.293382767557988,-2.52516333375753,0.0115644527090268,0.13413331902786
"ENSG00000120800",502.249874285102,0.214299925192834,0.547999920046912,0.391058314706485,0.695754132062259,0.943420506125607
"ENSG00000120802",6243.56497868883,0.636547681196406,0.515131486543239,1.23569942398187,0.216570311750401,0.671432242532186
"ENSG00000120805",1974.99589017354,0.338538486439548,0.369516725036981,0.91616553054714,0.359580081540953,0.802472542886438
"ENSG00000120820",2.31210741396469,0.0903793728772278,2.57936255728961,0.0350394218997264,0.972048306030781,NA
"ENSG00000120832",165.083556445375,-0.260445656688963,0.363978913970535,-0.715551496782713,0.474268332164736,0.865135701353603
"ENSG00000120833",11.6168685919093,1.09168347964194,1.64622260131349,0.663144509600891,0.507238006562371,0.880279390920432
"ENSG00000120837",686.490653160654,0.479185610374924,0.371543478132809,1.28971611285729,0.19714924304043,0.649175824173997
"ENSG00000120860",406.989761897709,0.499642969399389,0.359142545069466,1.39121074976719,0.164161528432776,0.599957698869907
"ENSG00000120868",518.050154089218,0.955010080220652,0.312251969183822,3.05845975196538,0.00222477962200256,0.0424380255539699
"ENSG00000120875",1145.62626433767,0.413139465184133,0.296793183211284,1.3920113013176,0.163918975739826,0.599557441776926
"ENSG00000120885",1016.30253719481,-0.0189617577568943,0.758315169683424,-0.0250051146475289,0.980050883986569,0.998591324165614
"ENSG00000120889",915.36617156067,-0.349859337170489,0.378624994311077,-0.924025995185743,0.355472781595819,0.799226641383753
"ENSG00000120896",497.308154511374,0.159319777224829,0.613787470286545,0.259568311406635,0.795196782496347,0.967461767126194
"ENSG00000120899",369.161532387235,-0.288099200524667,0.545475569262569,-0.528161510357191,0.597387241331918,0.910090197548493
"ENSG00000120903",0,NA,NA,NA,NA,NA
"ENSG00000120907",4.62993225800976,-0.441886365030357,1.57418437216142,-0.280708138668425,0.778934265894135,NA
"ENSG00000120910",74.998153723177,-0.529319640696828,0.572613986178279,-0.924391742907986,0.355282392197068,0.799158561027325
"ENSG00000120913",243.06419116452,0.425729494208609,0.478530559194992,0.889659993553582,0.373648481791347,0.810367931372174
"ENSG00000120915",62.277080587608,-0.77594649384372,0.526718025737865,-1.47317246786213,0.140704536907784,0.560646550201478
"ENSG00000120925",165.803637965355,0.461804582068319,0.63309372621173,0.729441096868293,0.465731886519539,0.861027059911011
"ENSG00000120937",0,NA,NA,NA,NA,NA
"ENSG00000120942",895.721759158481,-0.0188251822702358,0.472585338852651,-0.0398344610434589,0.968225102085786,0.997187994947152
"ENSG00000120948",3630.77885683614,0.48960560250523,0.476085734941127,1.02839796820582,0.30376266388669,0.767427388061295
"ENSG00000120949",1.48075135611758,1.52642271338877,3.97974360784737,0.38354800303691,0.70131348513008,NA
"ENSG00000120952",0,NA,NA,NA,NA,NA
"ENSG00000120963",1735.74909523231,0.082879275051902,0.33278126919066,0.249050300377387,0.803321872846673,0.969836743156687
"ENSG00000120992",3448.0429318954,-0.186646227939279,0.277089313503446,-0.673595908768087,0.500568254934877,0.876667725075421
"ENSG00000121005",0,NA,NA,NA,NA,NA
"ENSG00000121022",1085.87043613916,0.483740555675174,0.403383108578246,1.19920875561734,0.230446783596238,0.689362421539295
"ENSG00000121039",887.802345303668,-0.753491494700448,0.412971922219569,-1.82455865437707,0.0680676574898344,0.393379044096017
"ENSG00000121053",1.30010955604643,-3.68266829213189,3.30946462734416,-1.11276859154323,0.265807828014554,NA
"ENSG00000121057",3050.59840149529,-0.726044704957097,0.337328046026998,-2.1523401730403,0.0313705719616588,0.254465300408385
"ENSG00000121058",528.17859397228,-0.12462151171149,0.311512309896137,-0.400053249109292,0.689117297083155,0.942568277844439
"ENSG00000121060",3382.39729415009,0.157733682899775,0.341339739589209,0.462101726243778,0.644008372331234,0.92689171158092
"ENSG00000121064",256.374033735922,-0.659414126571421,0.443441893643595,-1.48703615067414,0.137005263317797,0.553721170401532
"ENSG00000121067",1306.2812119427,-0.259530383796119,0.291573037989038,-0.890104193398967,0.373409941522337,0.810367931372174
"ENSG00000121068",1.48760520808013,0.0566901302595108,3.30672172340844,0.0171439071689035,0.986321811195555,NA
"ENSG00000121073",993.838190457365,0.296526395585513,0.391997868593672,0.756448999708412,0.449380039167193,0.854170047274408
"ENSG00000121075",3.10772615911676,-3.51348049102621,2.35923827962543,-1.48924359246326,0.136423235456744,NA
"ENSG00000121089",112.014724665751,-0.406761778600464,0.411990388045843,-0.987308904292212,0.323491226811863,0.779708146955744
"ENSG00000121101",8.08309306728698,-1.97936201045351,2.5076274681852,-0.789336548417219,0.429915330595263,0.84221929381918
"ENSG00000121104",264.643204950667,-0.64564113547282,0.753124488512082,-0.857283417710115,0.391288270570606,0.820370714732922
"ENSG00000121152",1217.17001236054,1.68396923914411,0.839608794433469,2.00565936220378,0.0448926037351853,0.315301054564102
"ENSG00000121207",3.10978694255591,-2.73249178034548,2.33721361299532,-1.16912368007457,0.242353804519715,NA
"ENSG00000121210",343.885122559741,0.0788764406279726,0.59517183636041,0.132527172505872,0.894567332022118,0.987607292930455
"ENSG00000121211",124.863739781466,1.05244559884628,0.684653926620833,1.53719354833867,0.124245919776876,0.528856565234727
"ENSG00000121236",48.3784082471294,0.862448930686205,0.635967124134081,1.3561218779359,0.175060392961027,0.61752098103836
"ENSG00000121270",32.2551267996271,-0.598025416965211,0.734388631353623,-0.814317367444717,0.415463162869184,0.832995918672104
"ENSG00000121274",500.735749661468,0.284159196819022,0.523927743797496,0.542363331934667,0.587568234715486,0.905704254456043
